,Date, Open, High, Low, Close, Volume,change,Senti
698,08/02/18,132.89,133.0,131.09,131.25,6563468,-0.6999999999999886,-1
699,08/01/18,132.39,132.96,132.08,132.64,5770569,1.3899999999999864,1
700,07/31/18,132.28,132.64,131.77,132.52,7598851,-0.11999999999997613,-1
701,07/30/18,131.78,132.49,131.25,132.17,11013510,-0.35000000000002274,-1
702,07/27/18,129.98,132.27,129.94,131.55,6735319,-0.6199999999999761,-1
703,07/26/18,129.9,131.22,129.85,130.28,7640607,-1.2700000000000102,-1
704,07/25/18,129.14,129.23,127.65,128.62,6539081,-1.6599999999999966,-1
705,07/24/18,127.24,129.62,127.15,129.36,7159042,0.7400000000000091,1
706,07/23/18,125.75,126.68,125.45,126.63,4631107,-2.730000000000018,-1
707,07/20/18,125.3,126.14,125.12,125.85,5862442,-0.7800000000000011,-1
708,07/19/18,127.53,127.7,125.87,125.94,5984636,0.09000000000000341,1
709,07/18/18,128.81,129.05,127.17,127.8,7152355,1.8599999999999994,1
710,07/17/18,128.53,130.54,127.5638,129.11,12858750,1.3100000000000165,1
711,07/16/18,126.0,126.1,124.16,124.69,7314433,-4.420000000000016,-1
712,07/13/18,125.32,127.5,125.32,125.93,8252131,1.240000000000009,1
713,07/12/18,127.71,128.21,127.17,127.76,6198989,1.8299999999999983,1
714,07/11/18,127.41,127.4401,126.06,126.24,4827374,-1.5200000000000102,-1
715,07/10/18,126.37,127.52,126.11,127.38,5075638,1.1400000000000006,1
716,07/09/18,126.22,126.75,125.6,126.05,6706121,-1.3299999999999983,-1
717,07/06/18,125.16,125.92,124.61,125.75,7312163,-0.29999999999999716,-1
718,07/05/18,123.6,125.12,123.23,125.0,7319147,-0.75,-1
719,07/03/18,121.65,123.46,121.26,122.71,4248060,-2.2900000000000063,-1
720,07/02/18,121.34,121.73,120.11,121.58,5481356,-1.1299999999999955,-1
721,06/29/18,122.24,123.18,121.19,121.34,7728480,-0.23999999999999488,-1
722,06/28/18,121.78,122.41,121.07,122.0,5296978,0.6599999999999966,1
723,06/27/18,122.13,122.97,121.4527,121.61,5666040,-0.39000000000000057,-1
724,06/26/18,122.49,122.89,121.6,122.35,5496350,0.7399999999999949,1
725,06/25/18,122.82,123.43,121.51,122.59,8170503,0.2400000000000091,1
726,06/22/18,121.68,123.38,121.65,122.84,10305310,0.25,1
727,06/21/18,121.83,122.24,121.11,121.45,4417154,-1.3900000000000006,-1
728,06/20/18,122.42,122.66,121.66,122.04,6277185,0.5900000000000034,1
729,06/19/18,120.66,123.1735,120.57,122.57,8572409,0.5299999999999869,1
730,06/18/18,121.61,121.8125,120.25,121.32,6787408,-1.25,-1
731,06/15/18,122.1,122.7285,121.2401,122.61,13173510,1.2900000000000063,1
732,06/14/18,122.71,123.15,122.09,122.41,5239195,-0.20000000000000284,-1
733,06/13/18,123.15,124.09,122.46,122.63,5836904,0.21999999999999886,1
734,06/12/18,123.16,123.18,121.95,122.54,5227303,-0.0899999999999892,-1
735,06/11/18,124.27,124.34,122.55,122.66,5571389,0.11999999999999034,1
736,06/08/18,123.36,124.845,123.33,124.06,6208077,1.4000000000000057,1
737,06/07/18,123.0,123.49,122.27,123.33,7414082,-0.730000000000004,-1
738,06/06/18,121.97,122.79,121.4616,122.79,6799291,-0.539999999999992,-1
739,06/05/18,122.05,122.555,120.9,121.48,5125356,-1.3100000000000023,-1
740,06/04/18,121.85,122.37,121.02,121.95,4853030,0.46999999999999886,1
741,06/01/18,120.38,121.32,119.97,121.26,5741030,-0.6899999999999977,-1
742,05/31/18,120.92,121.25,119.54,119.62,10337480,-1.6400000000000006,-1
743,05/30/18,120.12,121.58,119.54,120.97,6423721,1.3499999999999943,1
744,05/29/18,120.5,120.8,118.62100000000001,119.4,9821920,-1.5699999999999932,-1
745,05/25/18,121.56,122.8,121.13,121.47,4594795,2.069999999999993,1
746,05/24/18,123.22,123.39,121.55,122.25,6923611,0.7800000000000011,1
747,05/23/18,122.87,123.97,122.74,123.45,4940832,1.2000000000000028,1
748,05/22/18,123.8,124.24,122.76,122.91,7172652,-0.5400000000000063,-1
749,05/21/18,124.62,124.99,123.32,123.72,5558662,0.8100000000000023,1
750,05/18/18,123.78,124.44,123.28,124.24,5433919,0.519999999999996,1
751,05/17/18,125.49,125.59,123.55,123.85,6473359,-0.39000000000000057,-1
752,05/16/18,125.44,125.9,125.0,125.35,3818114,1.5,1
753,05/15/18,125.54,125.83,124.4,125.13,5875704,-0.21999999999999886,-1
754,05/14/18,127.35,127.61,125.6,126.06,6101637,0.9300000000000068,1
755,05/11/18,125.77,127.6,125.76,127.24,5716654,1.1799999999999926,1
756,05/10/18,124.22,126.05,123.995,125.35,4948013,-1.8900000000000006,-1
757,05/09/18,122.99,124.05,122.53,123.51,6808562,-1.8399999999999892,-1
758,05/08/18,122.86,123.49,121.69,122.61,5951815,-0.9000000000000057,-1
759,05/07/18,124.14,125.24,123.32,123.59,6707913,0.980000000000004,1
760,05/04/18,122.6,124.51,121.8,124.19,6127629,0.5999999999999943,1
761,05/03/18,123.3,123.685,121.28,123.03,7282886,-1.1599999999999966,-1
762,05/02/18,125.52,126.18,123.2,123.5,7390805,0.46999999999999886,1
763,05/01/18,126.32,126.64,124.97,126.01,5122550,2.510000000000005,1
764,04/30/18,128.86,128.98,126.49,126.49,8219410,0.47999999999998977,1
765,04/27/18,127.73,128.79,127.5,128.27,4266797,1.7800000000000153,1
766,04/26/18,126.62,129.22,126.62,128.01,8211074,-0.2600000000000193,-1
767,04/25/18,125.91,126.85,125.28,126.76,5859592,-1.2499999999999858,-1
768,04/24/18,126.94,127.46,125.31,126.19,6577490,-0.5700000000000074,-1
769,04/23/18,126.88,127.3,125.78,126.83,7501870,0.6400000000000006,1
770,04/20/18,128.0,128.3,126.17,126.66,7743916,-0.1700000000000017,-1
771,04/19/18,127.63,128.27,126.8875,127.55,5959525,0.8900000000000006,1
772,04/18/18,129.69,129.9,126.94,127.72,9383604,0.1700000000000017,1
773,04/17/18,132.11,132.2,128.81,130.54,11008700,2.819999999999993,1
774,04/16/18,131.41,132.88,131.28,131.76,6379562,1.2199999999999989,1
775,04/13/18,131.09,131.42,129.63,130.62,4742250,-1.1399999999999864,-1
776,04/12/18,130.09,131.31,129.86,130.43,4559776,-0.18999999999999773,-1
777,04/11/18,129.14,130.35,129.03,129.63,4575422,-0.8000000000000114,-1
778,04/10/18,130.25,130.9096,129.29,130.25,6069549,0.6200000000000045,1
779,04/09/18,128.65,131.14,127.68,129.48,6395848,-0.7700000000000102,-1
780,04/06/18,130.22,130.64,126.41,128.1,6399310,-1.3799999999999955,-1
781,04/05/18,130.41,131.2,129.5,130.71,5621686,2.6100000000000136,1
782,04/04/18,126.9,131.12,126.39,130.41,7717054,-0.30000000000001137,-1
783,04/03/18,125.18,128.485,124.68,128.35,8034954,-2.0600000000000023,-1
784,04/02/18,127.82,127.88,123.54,124.56,8916907,-3.789999999999992,-1
785,03/29/18,127.97,128.76,126.82,128.15,6119424,3.5900000000000034,1
786,03/28/18,127.63,129.02,127.21,127.45,6868531,-0.7000000000000028,-1
787,03/27/18,127.11,129.1,126.39,127.21,7789861,-0.2400000000000091,-1
788,03/26/18,126.41,127.54,125.21,127.39,8358246,0.18000000000000682,1
789,03/23/18,127.63,127.87,124.9,125.1,8452497,-2.2900000000000063,-1
790,03/22/18,130.47,130.68,127.1,127.38,7560078,2.280000000000001,1
791,03/21/18,131.4,132.78,130.66,131.19,5158743,3.8100000000000023,1
792,03/20/18,130.78,131.78,129.38,131.21,6214255,0.020000000000010232,1
793,03/19/18,133.35,133.47,129.36,130.24,6016952,-0.9699999999999989,-1
794,03/16/18,133.16,134.4,132.1,133.68,14233520,3.4399999999999977,1
795,03/15/18,132.55,134.24,132.47,133.06,6147165,-0.6200000000000045,-1
796,03/14/18,135.24,135.7,131.9,132.32,6770620,-0.7400000000000091,-1
797,03/13/18,133.8,135.39,133.45,134.35,9152306,2.030000000000001,1
798,03/12/18,133.8,134.23,132.32,132.63,4942046,-1.7199999999999989,-1
799,03/09/18,132.51,133.82,131.56,133.8,7557814,1.170000000000016,1
800,03/08/18,129.33,132.3,129.33,132.06,6423362,-1.740000000000009,-1
801,03/07/18,127.48,129.33,127.27,129.04,6391661,-3.0200000000000102,-1
802,03/06/18,130.0,130.2,127.92,128.22,5546530,-0.8199999999999932,-1
803,03/05/18,128.63,130.3,128.18,129.79,5799799,1.5699999999999932,1
804,03/02/18,126.91,129.11,126.91,128.82,6910426,-0.9699999999999989,-1
805,03/01/18,129.11,130.12,126.52,127.28,9424007,-1.539999999999992,-1
806,02/28/18,131.95,132.33,129.87,129.88,7985941,2.5999999999999943,1
807,02/27/18,132.21,133.09,131.6,131.67,7158550,1.789999999999992,1
808,02/26/18,131.71,133.4055,131.0,132.07,6684416,0.4000000000000057,1
809,02/23/18,130.09,132.08,130.02,132.02,5126832,-0.04999999999998295,-1
810,02/22/18,130.1,131.02,129.48,129.91,5732245,-2.1100000000000136,-1
811,02/21/18,130.8,132.4348,129.86,129.91,6578047,0.0,0
812,02/20/18,132.87,133.45,130.66,130.87,6563538,0.960000000000008,1
813,02/16/18,130.96,134.45,130.84,133.15,7970065,2.280000000000001,1
814,02/15/18,130.1,131.28,129.4,131.23,5606447,-1.920000000000016,-1
815,02/14/18,129.44,130.015,128.39,129.67,6259662,-1.5600000000000023,-1
816,02/13/18,129.21,130.6,128.7,129.96,6339029,0.29000000000002046,1
817,02/12/18,130.0,131.32,127.6755,130.27,9963943,0.3100000000000023,1
818,02/09/18,127.52,130.92,125.44,129.53,15030880,-0.7400000000000091,-1
819,02/08/18,130.91,131.25,126.11,126.36,11680220,-3.1700000000000017,-1
820,02/07/18,131.89,133.43,131.35,131.42,10550410,5.059999999999988,1
821,02/06/18,130.01,132.99,128.0,131.83,19193520,0.410000000000025,1
822,02/05/18,136.58,137.0,122.15,130.39,19954150,-1.4400000000000261,-1
823,02/02/18,139.02,140.36,137.38,137.68,9262508,7.2900000000000205,1
824,02/01/18,137.53,140.67,137.0,140.02,9393645,2.3400000000000034,1
825,01/31/18,142.57,142.57,138.1,138.19,13137400,-1.8300000000000125,-1
826,01/30/18,143.4,143.82,142.43,142.43,8376092,4.240000000000009,1
827,01/29/18,144.85,144.94,143.53,143.68,8013444,1.25,1
828,01/26/18,144.5,145.6,144.13,145.33,8065646,1.6500000000000057,1
829,01/25/18,142.31,144.66,142.2105,144.4,7938846,-0.9300000000000068,-1
830,01/24/18,143.5,143.56,141.8,142.07,13034370,-2.3300000000000125,-1
831,01/23/18,146.96,147.44,141.62,141.83,17473631,-0.23999999999998067,-1
832,01/22/18,147.01,148.14,146.72,148.14,7010438,6.309999999999974,1
833,01/19/18,147.46,147.65,146.42,147.36,8738791,-0.7799999999999727,-1
834,01/18/18,146.93,147.44,145.97,146.92,5554815,-0.44000000000002615,-1
835,01/17/18,147.84,148.32,145.48,146.98,10619650,0.060000000000002274,1
836,01/16/18,146.42,148.06,146.03,146.86,8804005,-0.11999999999997613,-1
837,01/12/18,144.99,146.42,144.9,145.76,5450570,-1.1000000000000227,-1
838,01/11/18,144.13,144.9,143.69,144.79,4962160,-0.9699999999999989,-1
839,01/10/18,143.55,144.155,143.32,143.97,6558622,-0.8199999999999932,-1
840,01/09/18,142.37,145.68,142.26,144.14,8897002,0.1699999999999875,1
841,01/08/18,141.7,142.0,140.92,141.89,5129798,-2.25,-1
842,01/05/18,140.69,141.82,140.281,141.71,6158754,-0.1799999999999784,-1
843,01/04/18,140.45,141.14,140.22,140.55,4837642,-1.1599999999999966,-1
844,01/03/18,139.36,140.68,138.9,140.56,5350496,0.009999999999990905,1
845,01/02/18,139.66,139.95,138.72,139.23,6842124,-1.3300000000000125,-1
846,12/29/17,140.98,141.2074,139.58,139.72,4452924,0.4900000000000091,1
847,12/28/17,140.7,141.0,140.33,140.56,2484959,0.8400000000000034,1
848,12/27/17,140.42,141.15,140.2,140.57,3753629,0.009999999999990905,1
849,12/26/17,140.46,140.54,139.68,140.09,3271087,-0.47999999999998977,-1
850,12/22/17,141.0,141.35,140.04,140.12,4665587,0.030000000000001137,1
851,12/21/17,141.59,142.17,141.02,141.06,6284711,0.9399999999999977,1
852,12/20/17,142.26,142.58,141.08,141.16,6289782,0.09999999999999432,1
853,12/19/17,141.89,142.38,141.36,141.78,6580136,0.6200000000000045,1
854,12/18/17,142.56,143.8,141.401,141.8,5833232,0.020000000000010232,1
855,12/15/17,142.48,143.14,141.78,142.46,12516980,0.6599999999999966,1
856,12/14/17,143.52,143.62,141.61,141.65,5337934,-0.8100000000000023,-1
857,12/13/17,142.5,143.43,142.21,142.89,6118375,1.2399999999999807,1
858,12/12/17,142.06,143.57,142.04,142.6,8016720,-0.28999999999999204,-1
859,12/11/17,140.1,141.17,139.83,141.14,4358620,-1.460000000000008,-1
860,12/08/17,140.0,140.76,139.8,140.59,5101341,-0.549999999999983,-1
861,12/07/17,141.0,141.499,139.26,140.01,4713177,-0.5800000000000125,-1
862,12/06/17,140.25,141.96,140.19,141.06,5591702,1.0500000000000114,1
863,12/05/17,139.88,140.81,139.2,139.67,6745335,-1.3900000000000148,-1
864,12/04/17,140.62,141.5,138.93,139.01,5916688,-0.6599999999999966,-1
865,12/01/17,139.57,140.53,138.6,139.98,5990487,0.9699999999999989,1
866,11/30/17,140.06,140.28,138.48,139.33,8941892,-0.6499999999999773,-1
867,11/29/17,140.22,140.63,138.95,139.81,5851449,0.47999999999998977,1
868,11/28/17,138.3,140.53,138.2517,140.02,5052825,0.21000000000000796,1
869,11/27/17,137.51,138.31,137.48,138.1,3933071,-1.920000000000016,-1
870,11/24/17,137.5,138.38,137.31,138.01,2606832,-0.09000000000000341,-1
871,11/22/17,138.3,138.38,136.6,137.29,3917467,-0.7199999999999989,-1
872,11/21/17,138.45,139.26,138.19,138.34,5660581,1.0500000000000114,1
873,11/20/17,138.15,138.56,137.74,137.93,4266264,-0.4099999999999966,-1
874,11/17/17,138.3,138.86,137.89,138.0,4247381,0.06999999999999318,1
875,11/16/17,139.42,139.68,138.64,138.87,4193806,0.8700000000000045,1
876,11/15/17,139.23,139.83,138.75,139.1,4811462,0.22999999999998977,1
877,11/14/17,139.57,140.2843,138.92,139.49,4078239,0.3900000000000148,1
878,11/13/17,139.01,140.02,138.42,139.76,4322275,0.2699999999999818,1
879,11/10/17,140.13,140.13,138.61,139.56,4240786,-0.19999999999998863,-1
880,11/09/17,140.86,141.41,139.8,140.35,3517130,0.789999999999992,1
881,11/08/17,139.7,141.87,139.4601,141.32,4440729,0.9699999999999989,1
882,11/07/17,140.08,140.15,138.91,139.77,4201853,-1.549999999999983,-1
883,11/06/17,140.01,140.49,139.72,139.76,4220666,-0.010000000000019327,-1
884,11/03/17,139.73,140.4,139.3,140.08,2736951,0.3200000000000216,1
885,11/02/17,140.11,140.29,139.11,139.93,3494055,-0.15000000000000568,-1
886,11/01/17,139.83,140.59,139.34,139.98,5006771,0.04999999999998295,1
887,10/31/17,140.02,140.26,138.98,139.41,4832136,-0.5699999999999932,-1
888,10/30/17,141.08,141.21,139.32,140.0,6034336,0.5900000000000034,1
889,10/27/17,141.0,142.7,140.2,141.78,5140654,1.7800000000000011,1
890,10/26/17,142.51,143.75,141.38,141.81,5841067,0.030000000000001137,1
891,10/25/17,141.16,143.23,140.9594,142.36,6563580,0.5500000000000114,1
892,10/24/17,143.38,143.38,140.93,141.64,6585767,-0.7200000000000273,-1
893,10/23/17,142.13,144.3523,142.08100000000002,143.62,6685964,1.9800000000000182,1
894,10/20/17,142.38,143.62,141.83,142.4,5634523,-1.2199999999999989,-1
895,10/19/17,140.71,142.98,140.535,142.04,9181291,-0.36000000000001364,-1
896,10/18/17,140.79,141.58,140.07,140.68,6827734,-1.3599999999999852,-1
897,10/17/17,137.67,141.12,137.06,140.79,11717350,0.10999999999998522,1
898,10/16/17,136.45,137.26,135.54,136.12,5120140,-4.6699999999999875,-1
899,10/13/17,136.6,137.42,136.34,136.43,4106625,0.3100000000000023,1
900,10/12/17,136.34,137.52,136.02,136.83,5172806,0.4000000000000057,1
901,10/11/17,134.88,137.08,134.37,136.65,8269430,-0.18000000000000682,-1
902,10/10/17,133.56,134.13,132.92,133.9,4184588,-2.75,-1
903,10/09/17,133.66,133.815,133.17,133.45,3751097,-0.45000000000001705,-1
904,10/06/17,133.0,133.25,132.48,133.22,2469506,-0.22999999999998977,-1
905,10/05/17,132.89,133.31,132.36,133.19,3741108,-0.030000000000001137,-1
906,10/04/17,132.4,133.18,132.1,132.89,3589047,-0.30000000000001137,-1
907,10/03/17,131.65,132.4,131.36,132.1,3900761,-0.789999999999992,-1
908,10/02/17,130.16,131.33,130.02,131.22,4492936,-0.8799999999999955,-1
909,09/29/17,129.58,130.47,129.05,130.01,5736925,-1.210000000000008,-1
910,09/28/17,129.91,130.27,129.29,129.47,3992740,-0.539999999999992,-1
911,09/27/17,131.0,131.09,129.43,129.75,5796066,0.28000000000000114,1
912,09/26/17,131.5,131.94,130.82,130.94,4516193,1.1899999999999977,1
913,09/25/17,131.47,131.76,130.83,131.17,6017418,0.22999999999998977,1
914,09/22/17,131.99,132.39,131.2701,131.39,4334862,0.21999999999999886,1
915,09/21/17,133.31,133.82,131.3775,131.75,6051811,0.36000000000001364,1
916,09/20/17,133.25,134.29,132.34,133.22,8705535,1.4699999999999989,1
917,09/19/17,135.02,135.79,134.35,135.22,4903837,2.0,1
918,09/18/17,134.44,135.77,134.11,135.38,5261593,0.1599999999999966,1
919,09/15/17,134.79,135.45,134.18,134.45,15522010,-0.9300000000000068,-1
920,09/14/17,132.14,134.47,131.99,134.18,6274510,-0.2699999999999818,-1
921,09/13/17,132.67,133.7467,131.85,132.45,4679486,-1.7300000000000182,-1
922,09/12/17,133.83,133.88,131.93,132.63,5465190,0.18000000000000682,1
923,09/11/17,131.37,133.34,131.02,133.21,5724233,0.5800000000000125,1
924,09/08/17,132.0,132.34,130.87,130.98,4854414,-2.230000000000018,-1
925,09/07/17,130.86,132.52,130.25,132.19,3800234,1.210000000000008,1
926,09/06/17,130.54,131.0,130.21,130.67,5601903,-1.5200000000000102,-1
927,09/05/17,130.72,131.18,129.72,129.9,5154935,-0.7699999999999818,-1
928,09/01/17,132.6,132.65,130.935,131.03,3820814,1.1299999999999955,1
929,08/31/17,131.39,132.5,131.25,132.37,7407143,1.3400000000000034,1
930,08/30/17,132.0,132.0,130.9,131.07,5430781,-1.3000000000000114,-1
931,08/29/17,131.57,132.45,131.3,132.21,3277875,1.1400000000000148,1
932,08/28/17,131.68,132.12,131.49,131.74,5349181,-0.46999999999999886,-1
933,08/25/17,131.91,132.56,131.62,131.68,4133347,-0.060000000000002274,-1
934,08/24/17,132.82,133.08,132.27,132.89,5398432,1.2099999999999795,1
935,08/23/17,134.43,134.49,132.65,132.8,5129938,-0.08999999999997499,-1
936,08/22/17,133.27,134.79,132.9,134.7,4150284,1.8999999999999773,1
937,08/21/17,132.28,133.65,132.1875,133.45,4659993,-1.25,-1
938,08/18/17,132.67,133.78,132.381,132.63,4792761,-0.8199999999999932,-1
939,08/17/17,134.18,134.74,133.0314,133.04,5741389,0.4099999999999966,1
940,08/16/17,134.08,134.97,133.86,134.17,4469937,1.1299999999999955,1
941,08/15/17,133.85,133.94,133.195,133.38,3931763,-0.789999999999992,-1
942,08/14/17,134.2,134.37,132.87,133.48,3041064,0.09999999999999432,1
943,08/11/17,133.64,134.49,132.75,133.1,4270571,-0.37999999999999545,-1
944,08/10/17,133.04,133.8501,132.37,133.09,5607853,-0.009999999999990905,-1
945,08/09/17,132.81,133.41,132.365,133.23,6332347,0.13999999999998636,1
946,08/08/17,132.5,132.8,131.4,132.27,5535804,-0.9599999999999795,-1
947,08/07/17,133.09,133.48,132.51,132.86,3010828,0.5900000000000034,1
948,08/04/17,133.74,134.01,132.8,133.18,3192805,0.3199999999999932,1
949,08/03/17,131.91,133.4,131.51,133.35,4327314,0.1699999999999875,1
950,08/02/17,132.08,132.5,131.5,132.16,4032147,-1.1899999999999977,-1
951,08/01/17,133.17,133.35,132.28,132.51,3837566,0.3499999999999943,1
952,07/31/17,132.14,133.58,132.1,132.72,5440788,0.21000000000000796,1
953,07/28/17,131.14,131.99,130.52,131.85,4970860,-0.8700000000000045,-1
954,07/27/17,130.85,131.15,129.5711,130.83,5838110,-1.0199999999999818,-1
955,07/26/17,131.66,132.24,130.75,130.95,5382182,0.11999999999997613,1
956,07/25/17,133.74,133.8499,131.45,131.88,6262907,0.9300000000000068,1
957,07/24/17,134.99,135.16,132.85,133.01,8306671,1.1299999999999955,1
958,07/21/17,135.33,136.27,135.1,135.31,6773546,2.3000000000000114,1
959,07/20/17,135.73,137.08,135.62,136.57,6088612,1.259999999999991,1
960,07/19/17,134.84,135.41,134.52,135.21,5503298,-1.3599999999999852,-1
961,07/18/17,131.62,134.95,131.0801,134.46,10255960,-0.75,-1
962,07/17/17,132.71,132.93,131.75,132.15,4939384,-2.3100000000000023,-1
963,07/14/17,132.0,133.0,131.74,132.6,4383133,0.44999999999998863,1
964,07/13/17,132.1,132.22,130.99,131.86,4424422,-0.7399999999999807,-1
965,07/12/17,132.04,132.89,131.77,132.23,5053248,0.3699999999999761,1
966,07/11/17,131.43,131.79,130.48,131.23,3733072,-1.0,-1
967,07/10/17,132.74,132.87,131.23,131.55,4019587,0.3200000000000216,1
968,07/07/17,132.91,133.0,131.69,132.54,4994080,0.9899999999999807,1
969,07/06/17,133.61,133.97,132.405,132.52,4282244,-0.01999999999998181,-1
970,07/05/17,132.98,134.06,132.42,133.64,4302669,1.1199999999999761,1
971,07/03/17,132.79,133.32,132.65,132.9,2930998,-0.7399999999999807,-1
972,06/30/17,132.7,133.2,132.28,132.29,5264416,-0.6100000000000136,-1
973,06/29/17,133.4,133.7276,132.31,132.64,5749952,0.3499999999999943,1
974,06/28/17,135.95,136.2,133.57,133.82,6557871,1.1800000000000068,1
975,06/27/17,136.5,136.73,134.99,135.01,6120536,1.1899999999999977,1
976,06/26/17,136.48,136.899,136.2,136.34,5561844,1.3300000000000125,1
977,06/23/17,135.45,136.51,135.32,136.43,9007077,0.09000000000000341,1
978,06/22/17,135.45,137.0,135.27,136.05,7311037,-0.37999999999999545,-1
979,06/21/17,134.29,135.11,134.02,134.91,5841053,-1.1400000000000148,-1
980,06/20/17,133.9,134.755,133.9,134.22,5201174,-0.6899999999999977,-1
981,06/19/17,134.15,134.68,133.49,134.07,7488704,-0.15000000000000568,-1
982,06/16/17,133.72,134.605,133.04,134.35,12639630,0.28000000000000114,1
983,06/15/17,132.0,133.35,131.805,133.04,5264996,-1.3100000000000023,-1
984,06/14/17,132.51,133.56,132.51,132.77,7329376,-0.2699999999999818,-1
985,06/13/17,131.75,132.73,131.4,132.02,5733817,-0.75,-1
986,06/12/17,131.64,132.04,131.09,131.82,8020951,-0.20000000000001705,-1
987,06/09/17,130.37,131.7,130.31,131.53,5993031,-0.28999999999999204,-1
988,06/08/17,131.0,131.4,129.96,130.55,8101669,-0.9799999999999898,-1
989,06/07/17,131.0,131.48,130.58,130.75,5765471,0.19999999999998863,1
990,06/06/17,130.18,131.33,130.03,130.83,5619093,0.0800000000000125,1
991,06/05/17,129.97,130.7,129.8,130.36,4634663,-0.46999999999999886,-1
992,06/02/17,129.05,130.14,128.83,130.08,6562557,-0.28000000000000114,-1
993,06/01/17,128.32,128.78,128.12,128.78,5790899,-1.3000000000000114,-1
994,05/31/17,127.35,128.8,127.35,128.25,8813511,-0.5300000000000011,-1
995,05/30/17,126.7,127.3901,126.19,127.11,3665353,-1.1400000000000006,-1
996,05/26/17,127.23,127.67,126.83,126.92,4005234,-0.18999999999999773,-1
997,05/25/17,126.74,127.62,126.33,127.53,5294263,0.6099999999999994,1
998,05/24/17,127.79,128.0,127.29,127.51,3968185,-0.01999999999999602,-1
999,05/23/17,127.31,128.15,127.31,127.52,3973025,0.009999999999990905,1
1000,05/22/17,126.63,127.65,126.63,127.26,4858199,-0.2599999999999909,-1
1001,05/19/17,127.03,127.39,126.44,127.0,6957196,-0.2600000000000051,-1
1002,05/18/17,126.46,127.87,125.96,126.97,6571254,-0.030000000000001137,-1
1003,05/17/17,126.6,127.89,126.45,126.67,6480802,-0.29999999999999716,-1
1004,05/16/17,127.34,128.37,127.06,127.77,7233801,1.0999999999999943,1
1005,05/15/17,124.41,127.36,124.33,126.99,9854621,-0.7800000000000011,-1
1006,05/12/17,123.11,124.1,123.01,123.64,4097060,-3.3499999999999943,-1
1007,05/11/17,122.5,123.21,122.34,123.2,4095893,-0.4399999999999977,-1
1008,05/10/17,122.91,123.055,122.38,122.81,4237412,-0.39000000000000057,-1
1009,05/09/17,123.23,123.47,122.88,123.21,3762488,0.3999999999999915,1
1010,05/08/17,123.53,123.8,123.02,123.25,3609058,0.04000000000000625,1
1011,05/05/17,123.8,123.8,122.86,123.51,4139755,0.2600000000000051,1
1012,05/04/17,123.69,123.95,123.23,123.95,3753701,0.4399999999999977,1
1013,05/03/17,123.59,123.7,123.04,123.33,3736531,-0.6200000000000045,-1
1014,05/02/17,123.52,123.74,122.89,123.7,4881641,0.37000000000000455,1
1015,05/01/17,123.4,123.775,123.0,123.34,4556360,-0.35999999999999943,-1
1016,04/28/17,123.85,123.9,123.13,123.47,4381766,0.12999999999999545,1
1017,04/27/17,123.58,124.3057,123.4,123.74,4225165,0.269999999999996,1
1018,04/26/17,123.79,124.26,123.48,123.51,5021839,-0.22999999999998977,-1
1019,04/25/17,123.34,123.745,123.01,123.43,5089987,-0.0799999999999983,-1
1020,04/24/17,122.52,123.21,122.15,122.89,5679021,-0.5400000000000063,-1
1021,04/21/17,121.78,122.04,121.54,121.76,6021721,-1.1299999999999955,-1
1022,04/20/17,121.86,122.15,121.35,121.87,6330136,0.10999999999999943,1
1023,04/19/17,122.1,122.28,121.11,121.37,6993098,-0.5,-1
1024,04/18/17,123.18,123.37,120.95,121.82,13485680,0.44999999999998863,1
1025,04/17/17,125.02,125.81,124.93,125.72,5367465,3.9000000000000057,1
1026,04/13/17,125.13,125.65,124.96,124.99,5396539,-0.730000000000004,-1
1027,04/12/17,124.54,125.46,124.36,125.4,5556604,0.4100000000000108,1
1028,04/11/17,124.26,124.79,123.95,124.22,4161540,-1.1800000000000068,-1
1029,04/10/17,124.87,124.95,124.23,124.34,4594234,0.12000000000000455,1
1030,04/07/17,125.12,125.47,124.83,124.92,3615126,0.5799999999999983,1
1031,04/06/17,124.85,125.46,124.5,125.05,4324385,0.12999999999999545,1
1032,04/05/17,124.72,125.6016,124.41,124.8,5646251,-0.25,-1
1033,04/04/17,124.51,124.765,124.22,124.68,5358474,-0.11999999999999034,-1
1034,04/03/17,124.73,125.31,124.2829,124.69,4956532,0.009999999999990905,1
1035,03/31/17,124.11,124.825,124.03,124.55,5657560,-0.14000000000000057,-1
1036,03/30/17,124.74,125.43,124.28,124.66,4711693,0.10999999999999943,1
1037,03/29/17,125.05,125.33,124.36,124.92,3971828,0.2600000000000051,1
1038,03/28/17,125.62,125.78,124.78,125.66,5287559,0.7399999999999949,1
1039,03/27/17,125.16,126.14,125.15,125.8,5004285,0.14000000000000057,1
1040,03/24/17,125.86,126.36,125.13,125.48,6490304,-0.3199999999999932,-1
1041,03/23/17,126.1,127.00200000000001,125.66,125.9,8508073,0.4200000000000017,1
1042,03/22/17,127.05,127.65,126.21,126.26,10272670,0.35999999999999943,1
1043,03/21/17,128.38,128.45,127.14,127.25,7578634,0.9899999999999949,1
1044,03/20/17,128.04,128.42,127.97,128.07,5827497,0.8199999999999932,1
1045,03/17/17,128.45,128.94,127.95,128.06,13300760,-0.009999999999990905,-1
1046,03/16/17,128.44,128.7,127.77,128.46,7610720,0.4000000000000057,1
