datetime,weighted_sent_score,tic,source
2020-12-24,0.0,JNJ,JNJ_tweets
2020-12-28,1.0,JNJ,JNJ_tweets
2020-12-29,3.5,JNJ,JNJ_tweets
2020-12-30,-0.012928891098955743,JNJ,JNJ_tweets
2020-12-31,0.0,JNJ,JNJ_tweets
2021-01-01,0.0,JNJ,JNJ_tweets
2021-01-02,0.44650205761316875,JNJ,JNJ_tweets
2021-01-03,-0.7574217161447743,JNJ,JNJ_tweets
2021-01-05,0.0,JNJ,JNJ_tweets
2021-01-06,5.0,JNJ,JNJ_tweets
2021-01-07,0.0,JNJ,JNJ_tweets
2021-01-09,0.0,JNJ,JNJ_tweets
2021-01-10,-0.018644067796610167,JNJ,JNJ_tweets
2021-01-11,1.0,JNJ,JNJ_tweets
2021-01-12,2.252444058222898,JNJ,JNJ_tweets
2021-01-13,0.9347473041444719,JNJ,JNJ_tweets
2021-01-14,0.004305043050430504,JNJ,JNJ_tweets
2021-01-15,0.022590562758989442,JNJ,JNJ_tweets
2021-01-17,5.0,JNJ,JNJ_tweets
2021-01-18,0.0348144754924416,JNJ,JNJ_tweets
2021-01-20,0.0,JNJ,JNJ_tweets
2021-01-21,2.9999665115032985,JNJ,JNJ_tweets
2021-01-22,0.024390243902439046,JNJ,JNJ_tweets
2021-01-23,1.1119500984898227,JNJ,JNJ_tweets
2021-01-25,0.9614093959731544,JNJ,JNJ_tweets
2021-01-26,0.008972670398419494,JNJ,JNJ_tweets
2021-01-27,0.05789959963042809,JNJ,JNJ_tweets
2021-01-28,0.04271933853927423,JNJ,JNJ_tweets
2021-01-29,0.3704703689490709,JNJ,JNJ_tweets
2021-01-30,0.1997679045092838,JNJ,JNJ_tweets
2021-01-31,1.9914330218068534,JNJ,JNJ_tweets
2021-02-01,0.09782608695652173,JNJ,JNJ_tweets
2021-02-02,2.0548712206047033,JNJ,JNJ_tweets
2021-02-03,-1.0578459977166053,JNJ,JNJ_tweets
2021-02-04,-1.2017239922251333,JNJ,JNJ_tweets
2021-02-05,2.166024935826916,JNJ,JNJ_tweets
2021-02-07,0.0,JNJ,JNJ_tweets
2021-02-08,9.0,JNJ,JNJ_tweets
2021-02-09,-1.881711168532874,JNJ,JNJ_tweets
2021-02-10,0.19128949615713065,JNJ,JNJ_tweets
2021-02-11,0.017857142857142856,JNJ,JNJ_tweets
2021-02-12,0.0,JNJ,JNJ_tweets
2021-02-14,0.0,JNJ,JNJ_tweets
2021-02-15,0.0,JNJ,JNJ_tweets
2021-02-16,1.5431934266044858,JNJ,JNJ_tweets
2021-02-17,4.074716981132076,JNJ,JNJ_tweets
2021-02-18,0.18094585332419466,JNJ,JNJ_tweets
2021-02-19,-0.2666666666666666,JNJ,JNJ_tweets
2021-02-21,0.0,JNJ,JNJ_tweets
2021-02-22,-1.7110941086457536,JNJ,JNJ_tweets
2021-02-23,-1.4815300546448087,JNJ,JNJ_tweets
2021-02-24,0.6704398155126159,JNJ,JNJ_tweets
2021-02-25,-0.0435843151693669,JNJ,JNJ_tweets
2021-02-26,0.37370782133801445,JNJ,JNJ_tweets
2021-02-27,-0.08783718564608223,JNJ,JNJ_tweets
2021-02-28,1.6916714619485715,JNJ,JNJ_tweets
2021-03-01,-0.1888915290483545,JNJ,JNJ_tweets
2021-03-02,1.9960827793961522,JNJ,JNJ_tweets
2021-03-03,0.17691215256644346,JNJ,JNJ_tweets
2021-03-04,-2.8701961925078376,JNJ,JNJ_tweets
2021-03-05,5.695782595782594,JNJ,JNJ_tweets
2021-03-06,1.5849031242199052,JNJ,JNJ_tweets
2021-03-07,-2.0,JNJ,JNJ_tweets
2021-03-08,0.35419914879271847,JNJ,JNJ_tweets
2021-03-09,0.37596652415173293,JNJ,JNJ_tweets
2021-03-10,0.1577713150510988,JNJ,JNJ_tweets
2021-03-11,-0.014647194289882938,JNJ,JNJ_tweets
2021-03-12,-1.1020205195327195,JNJ,JNJ_tweets
2021-03-13,-1.7637939335580164,JNJ,JNJ_tweets
2021-03-14,0.4854802135908126,JNJ,JNJ_tweets
2021-03-15,0.13732884660013922,JNJ,JNJ_tweets
2021-03-16,1.6268417680973737,JNJ,JNJ_tweets
2021-03-17,4.0,JNJ,JNJ_tweets
2021-03-18,0.7618546629593448,JNJ,JNJ_tweets
2021-03-19,0.0010220470141626514,JNJ,JNJ_tweets
2021-03-20,0.0,JNJ,JNJ_tweets
2021-03-21,0.6417506391938638,JNJ,JNJ_tweets
2021-03-22,0.0,JNJ,JNJ_tweets
2021-03-23,0.015271747267555022,JNJ,JNJ_tweets
2021-03-24,1.9686703642632288,JNJ,JNJ_tweets
2021-03-25,0.059178743961352656,JNJ,JNJ_tweets
2021-03-26,0.032,JNJ,JNJ_tweets
2021-03-27,0.0,JNJ,JNJ_tweets
2021-03-28,0.8474672737620945,JNJ,JNJ_tweets
2021-03-29,0.6048598646969487,JNJ,JNJ_tweets
2021-03-30,1.232692843219159,JNJ,JNJ_tweets
2021-03-31,-0.07768430867776133,JNJ,JNJ_tweets
2021-04-01,-0.14491306124301995,JNJ,JNJ_tweets
2021-04-02,-0.6320825988416017,JNJ,JNJ_tweets
2021-04-03,0.28338467113607535,JNJ,JNJ_tweets
2021-04-04,0.0,JNJ,JNJ_tweets
2021-04-05,-0.14791103261769406,JNJ,JNJ_tweets
2021-04-06,3.852430278884462,JNJ,JNJ_tweets
2021-04-07,0.725325231751967,JNJ,JNJ_tweets
2021-04-08,1.3033466312056738,JNJ,JNJ_tweets
2021-04-09,-0.06838539682129641,JNJ,JNJ_tweets
2021-04-10,-0.5024976404778896,JNJ,JNJ_tweets
2021-04-11,0.1529846228356944,JNJ,JNJ_tweets
2021-04-12,0.0,JNJ,JNJ_tweets
2021-04-13,-0.3528902475522679,JNJ,JNJ_tweets
2021-04-14,1.52976792091407,JNJ,JNJ_tweets
2021-04-15,6.456719021180696,JNJ,JNJ_tweets
2021-04-16,-0.14270462378458168,JNJ,JNJ_tweets
2021-04-17,0.06824488871269185,JNJ,JNJ_tweets
2021-04-18,-1.0763666623991806,JNJ,JNJ_tweets
2021-04-19,1.0027085590465872,JNJ,JNJ_tweets
2021-04-20,0.00788091068301226,JNJ,JNJ_tweets
2021-04-21,-0.5827890895121014,JNJ,JNJ_tweets
2021-04-22,0.0005181011592513439,JNJ,JNJ_tweets
2021-04-23,1.0419263823959957,JNJ,JNJ_tweets
2021-04-24,-0.022103571018486604,JNJ,JNJ_tweets
2021-04-25,-0.5148342059336823,JNJ,JNJ_tweets
2021-04-26,-1.267770204479065,JNJ,JNJ_tweets
2021-04-27,-7.900504355800092,JNJ,JNJ_tweets
2021-04-28,-0.4051598585200083,JNJ,JNJ_tweets
2021-04-29,0.0,JNJ,JNJ_tweets
2021-04-30,-0.5405331882480957,JNJ,JNJ_tweets
2021-05-02,-0.3096969696969697,JNJ,JNJ_tweets
2021-05-03,1.9222499220941103,JNJ,JNJ_tweets
2021-05-04,0.18125594671741196,JNJ,JNJ_tweets
2021-05-05,0.0,JNJ,JNJ_tweets
2021-05-06,1.987023519870235,JNJ,JNJ_tweets
2021-05-07,0.001221498371335505,JNJ,JNJ_tweets
2021-05-08,0.0,JNJ,JNJ_tweets
2021-05-09,-0.6049609554432706,JNJ,JNJ_tweets
2021-05-10,-0.3308664816527906,JNJ,JNJ_tweets
2021-05-11,0.0,JNJ,JNJ_tweets
2021-05-12,-1.9518599562363237,JNJ,JNJ_tweets
2021-05-13,-1.189709172259508,JNJ,JNJ_tweets
2021-05-14,0.19706231183286194,JNJ,JNJ_tweets
2021-05-15,1.0,JNJ,JNJ_tweets
2021-05-16,-7.0,JNJ,JNJ_tweets
2021-05-17,0.2990950226244344,JNJ,JNJ_tweets
2021-05-18,-0.9807289484708839,JNJ,JNJ_tweets
2021-05-19,0.05222064489961468,JNJ,JNJ_tweets
2021-05-20,3.348954166190422,JNJ,JNJ_tweets
2021-05-21,0.012893159234622647,JNJ,JNJ_tweets
2021-05-22,0.0,JNJ,JNJ_tweets
2021-05-23,0.0,JNJ,JNJ_tweets
2021-05-24,1.0,JNJ,JNJ_tweets
2021-05-25,0.0,JNJ,JNJ_tweets
2021-05-26,0.1711262152628409,JNJ,JNJ_tweets
2021-05-27,0.0,JNJ,JNJ_tweets
2021-05-28,0.005696594427244582,JNJ,JNJ_tweets
2021-05-30,-1.4819131988965304,JNJ,JNJ_tweets
2021-05-31,-0.2717982170036965,JNJ,JNJ_tweets
2021-06-01,1.6141365162252892,JNJ,JNJ_tweets
2021-06-02,2.31253832004905,JNJ,JNJ_tweets
2021-06-03,0.36735907004392193,JNJ,JNJ_tweets
2021-06-04,-0.7545699110160723,JNJ,JNJ_tweets
2021-06-05,0.48652145783912015,JNJ,JNJ_tweets
2021-06-06,0.0,JNJ,JNJ_tweets
2021-06-07,-1.9206349206349207,JNJ,JNJ_tweets
2021-06-08,8.0,JNJ,JNJ_tweets
2021-06-09,1.256418918918919,JNJ,JNJ_tweets
2021-06-10,1.0,JNJ,JNJ_tweets
2021-06-11,0.0010658140154543032,JNJ,JNJ_tweets
2021-06-12,0.0,JNJ,JNJ_tweets
2021-06-13,-3.9559427504667077,JNJ,JNJ_tweets
2021-06-14,-0.7665470047116895,JNJ,JNJ_tweets
2021-06-15,0.43005900728913576,JNJ,JNJ_tweets
2021-06-16,0.0037082818294190355,JNJ,JNJ_tweets
2021-06-17,0.026256983240223464,JNJ,JNJ_tweets
2021-06-18,0.0,JNJ,JNJ_tweets
2021-06-19,0.0,JNJ,JNJ_tweets
2021-06-20,0.0387243735763098,JNJ,JNJ_tweets
2021-06-21,0.0,JNJ,JNJ_tweets
2021-06-22,-0.019031141868512114,JNJ,JNJ_tweets
2021-06-23,0.7286946352872387,JNJ,JNJ_tweets
2021-06-24,0.44975644957604183,JNJ,JNJ_tweets
2021-06-25,4.0,JNJ,JNJ_tweets
2021-06-26,-3.151338708072062,JNJ,JNJ_tweets
2021-06-27,0.30575730735163864,JNJ,JNJ_tweets
2021-06-28,-1.7890185036202733,JNJ,JNJ_tweets
2021-06-29,0.09334763948497854,JNJ,JNJ_tweets
2021-06-30,-2.578602735385753,JNJ,JNJ_tweets
2021-07-01,0.9966266360815006,JNJ,JNJ_tweets
2021-07-02,0.6516972751947552,JNJ,JNJ_tweets
2021-07-03,1.524373730534868,JNJ,JNJ_tweets
2021-07-04,0.3078393881453155,JNJ,JNJ_tweets
2021-07-05,-0.2817483268611088,JNJ,JNJ_tweets
2021-07-06,0.0016844469399213925,JNJ,JNJ_tweets
2021-07-07,0.0,JNJ,JNJ_tweets
2021-07-08,0.0,JNJ,JNJ_tweets
2021-07-09,0.22234574763757645,JNJ,JNJ_tweets
2021-07-10,7.0,JNJ,JNJ_tweets
2021-07-11,5.186026696961091,JNJ,JNJ_tweets
2021-07-12,0.5757415254237288,JNJ,JNJ_tweets
2021-07-13,0.8157106933301401,JNJ,JNJ_tweets
2021-07-14,0.0,JNJ,JNJ_tweets
2021-07-15,0.7941779196686655,JNJ,JNJ_tweets
2021-07-16,0.3889858561540776,JNJ,JNJ_tweets
2021-07-17,0.0,JNJ,JNJ_tweets
2021-07-19,-0.005591798695246971,JNJ,JNJ_tweets
2021-07-20,-3.1401439089692103,JNJ,JNJ_tweets
2021-07-21,0.045454545454545456,JNJ,JNJ_tweets
2021-07-22,0.0372557928214448,JNJ,JNJ_tweets
2021-07-23,2.15,JNJ,JNJ_tweets
2021-07-24,0.9868131868131869,JNJ,JNJ_tweets
2021-07-25,2.650686641697878,JNJ,JNJ_tweets
2021-07-26,-1.0,JNJ,JNJ_tweets
2021-07-28,1.5037888685654561,JNJ,JNJ_tweets
2021-07-29,4.0,JNJ,JNJ_tweets
2021-07-30,2.6666666666666665,JNJ,JNJ_tweets
2021-07-31,0.0,JNJ,JNJ_tweets
2021-08-01,-2.0,JNJ,JNJ_tweets
2021-08-02,0.45321187238046357,JNJ,JNJ_tweets
2021-08-03,4.2690609951845895,JNJ,JNJ_tweets
2021-08-04,0.0,JNJ,JNJ_tweets
2021-08-05,-0.4418968212610735,JNJ,JNJ_tweets
2021-08-06,-1.3725049900199602,JNJ,JNJ_tweets
2021-08-07,0.3129902429691984,JNJ,JNJ_tweets
2021-08-09,0.0,JNJ,JNJ_tweets
2021-08-10,-8.610005527915975,JNJ,JNJ_tweets
2021-08-11,-0.1740879828326181,JNJ,JNJ_tweets
2021-08-14,0.0,JNJ,JNJ_tweets
2021-08-15,-3.0,JNJ,JNJ_tweets
2021-08-16,5.173116089613034,JNJ,JNJ_tweets
2021-08-17,0.0,JNJ,JNJ_tweets
2021-08-18,-0.9329540282203005,JNJ,JNJ_tweets
2021-08-19,1.0787906550618416,JNJ,JNJ_tweets
2021-08-20,0.0008313703755022863,JNJ,JNJ_tweets
2021-08-21,0.0,JNJ,JNJ_tweets
2021-08-23,7.190213480450948,JNJ,JNJ_tweets
2021-08-24,-1.9788814110002324,JNJ,JNJ_tweets
2021-08-25,0.6412105320659893,JNJ,JNJ_tweets
2021-08-26,0.02728731942215088,JNJ,JNJ_tweets
2021-08-27,-2.2702108963093144,JNJ,JNJ_tweets
2021-08-28,2.986605330807739,JNJ,JNJ_tweets
2021-08-29,0.0,JNJ,JNJ_tweets
2021-08-30,0.00510348738304508,JNJ,JNJ_tweets
2021-08-31,-0.001402524544179523,JNJ,JNJ_tweets
2021-09-01,2.8285714285714283,JNJ,JNJ_tweets
2021-09-02,1.0,JNJ,JNJ_tweets
2021-09-03,-2.991538461538462,JNJ,JNJ_tweets
2021-09-06,0.0,JNJ,JNJ_tweets
2021-09-07,0.0,JNJ,JNJ_tweets
2021-09-08,4.0,JNJ,JNJ_tweets
2021-09-09,3.0,JNJ,JNJ_tweets
2021-09-10,1.5056516410186571,JNJ,JNJ_tweets
2021-09-11,0.0,JNJ,JNJ_tweets
2021-09-12,1.0,JNJ,JNJ_tweets
2021-09-13,0.0,JNJ,JNJ_tweets
2021-09-14,0.0,JNJ,JNJ_tweets
2021-09-15,0.5447910535609182,JNJ,JNJ_tweets
2021-09-16,-1.9422750424448216,JNJ,JNJ_tweets
2021-09-17,3.0,JNJ,JNJ_tweets
2021-09-18,4.961538461538462,JNJ,JNJ_tweets
2021-09-19,0.0,JNJ,JNJ_tweets
2021-09-20,0.5,JNJ,JNJ_tweets
2021-09-21,1.0913186622769018,JNJ,JNJ_tweets
2021-09-22,-0.0026916692835673587,JNJ,JNJ_tweets
2021-09-23,-0.26705035971223023,JNJ,JNJ_tweets
2021-09-24,5.999190938511327,JNJ,JNJ_tweets
2021-09-26,-3.676855073826766,JNJ,JNJ_tweets
2021-09-27,0.0,JNJ,JNJ_tweets
2021-09-28,0.04743752647183397,JNJ,JNJ_tweets
2021-09-29,-0.18666298495098718,JNJ,JNJ_tweets
2021-09-30,-1.7650150150150152,JNJ,JNJ_tweets
2021-10-01,8.0,JNJ,JNJ_tweets
2021-10-03,-10.0,JNJ,JNJ_tweets
2021-10-04,-0.603969957081545,JNJ,JNJ_tweets
2021-10-05,6.714285714285714,JNJ,JNJ_tweets
2021-10-06,-0.6414141414141414,JNJ,JNJ_tweets
2021-10-07,0.0,JNJ,JNJ_tweets
2021-10-08,-1.7622999407231774,JNJ,JNJ_tweets
2021-10-10,0.03549488054607509,JNJ,JNJ_tweets
2021-10-11,0.011344678011344677,JNJ,JNJ_tweets
2021-10-12,8.0,JNJ,JNJ_tweets
2021-10-13,-0.03785488958990536,JNJ,JNJ_tweets
2021-10-14,1.7106874234738498,JNJ,JNJ_tweets
2021-10-15,0.22901452985018447,JNJ,JNJ_tweets
2021-10-16,1.789034162800506,JNJ,JNJ_tweets
2021-10-17,-3.0,JNJ,JNJ_tweets
2021-10-18,2.0067114093959733,JNJ,JNJ_tweets
2021-10-19,-0.48737697903294824,JNJ,JNJ_tweets
2021-10-20,0.005312275664034458,JNJ,JNJ_tweets
2021-10-21,0.9175973607981976,JNJ,JNJ_tweets
2021-10-22,0.5230650453580391,JNJ,JNJ_tweets
2021-10-23,2.0,JNJ,JNJ_tweets
2021-10-24,2.0,JNJ,JNJ_tweets
2021-10-25,0.000673244341265235,JNJ,JNJ_tweets
2021-10-26,4.0,JNJ,JNJ_tweets
2021-10-27,0.0,JNJ,JNJ_tweets
2021-10-28,-0.003121748178980227,JNJ,JNJ_tweets
2021-10-29,13.4375,JNJ,JNJ_tweets
2021-10-30,5.0,JNJ,JNJ_tweets
2021-11-01,2.0,JNJ,JNJ_tweets
2021-11-02,3.3448275862068964,JNJ,JNJ_tweets
2021-11-03,1.0235737859500236,JNJ,JNJ_tweets
2021-11-04,-2.3478709677419354,JNJ,JNJ_tweets
2021-11-05,4.258064516129032,JNJ,JNJ_tweets
2021-11-06,-5.995240928019037,JNJ,JNJ_tweets
2021-11-07,0.0,JNJ,JNJ_tweets
2021-11-08,1.158047646717025,JNJ,JNJ_tweets
2021-11-09,1.3870967741935485,JNJ,JNJ_tweets
2021-11-10,-3.462971564225628,JNJ,JNJ_tweets
2021-11-11,3.967251461988304,JNJ,JNJ_tweets
2021-11-12,-0.036533270046575105,JNJ,JNJ_tweets
2021-11-13,0.0,JNJ,JNJ_tweets
2021-11-14,0.9362333168561542,JNJ,JNJ_tweets
2021-11-15,3.0,JNJ,JNJ_tweets
2021-11-16,-2.919311457772996,JNJ,JNJ_tweets
2021-11-17,0.024907749077490774,JNJ,JNJ_tweets
2021-11-18,-1.9513994910941475,JNJ,JNJ_tweets
2021-11-19,5.181818181818182,JNJ,JNJ_tweets
2021-11-20,2.0,JNJ,JNJ_tweets
2021-11-21,1.0,JNJ,JNJ_tweets
2021-11-22,0.15000000000000002,JNJ,JNJ_tweets
2021-11-23,0.0,JNJ,JNJ_tweets
2021-11-24,0.9166666666666667,JNJ,JNJ_tweets
2021-11-25,0.0,JNJ,JNJ_tweets
2021-11-27,1.3333333333333333,JNJ,JNJ_tweets
2021-11-28,1.0,JNJ,JNJ_tweets
2021-11-29,0.04358161648177496,JNJ,JNJ_tweets
2021-11-30,0.17472527472527472,JNJ,JNJ_tweets
2021-12-01,1.9655172413793105,JNJ,JNJ_tweets
2021-12-02,3.9499999999999997,JNJ,JNJ_tweets
2021-12-03,0.5925925925925926,JNJ,JNJ_tweets
2021-12-04,0.5,JNJ,JNJ_tweets
2021-12-05,0.0,JNJ,JNJ_tweets
2021-12-06,-0.9,JNJ,JNJ_tweets
2021-12-07,8.0,JNJ,JNJ_tweets
2021-12-08,0.37638877787546965,JNJ,JNJ_tweets
2021-12-09,1.0,JNJ,JNJ_tweets
2021-12-10,0.0,JNJ,JNJ_tweets
2021-12-13,0.0,JNJ,JNJ_tweets
2021-12-14,3.990068280571074,JNJ,JNJ_tweets
2021-12-15,4.444444444444444,JNJ,JNJ_tweets
2021-12-16,-0.2580587982071865,JNJ,JNJ_tweets
2021-12-17,0.09634679701569333,JNJ,JNJ_tweets
2021-12-18,0.0,JNJ,JNJ_tweets
2021-12-19,4.0,JNJ,JNJ_tweets
2021-12-20,-2.215965008201203,JNJ,JNJ_tweets
2021-12-21,-0.9385542168674699,JNJ,JNJ_tweets
2021-12-22,5.0,JNJ,JNJ_tweets
2021-12-23,-2.3991625959525473,JNJ,JNJ_tweets
2021-12-24,0.0,JNJ,JNJ_tweets
2021-12-25,4.0,JNJ,JNJ_tweets
2021-12-26,3.0,JNJ,JNJ_tweets
2021-12-27,0.0015544041450777204,JNJ,JNJ_tweets
2021-12-28,-1.0,JNJ,JNJ_tweets
2021-12-29,0.683878596767836,JNJ,JNJ_tweets
2021-12-30,0.03132075471698113,JNJ,JNJ_tweets
2021-12-31,-0.9993191103041307,JNJ,JNJ_tweets
2022-01-02,0.0,JNJ,JNJ_tweets
2022-01-03,4.458333333333334,JNJ,JNJ_tweets
2022-01-04,0.0,JNJ,JNJ_tweets
2022-01-05,0.0,JNJ,JNJ_tweets
2022-01-06,0.0,JNJ,JNJ_tweets
2022-01-07,0.0,JNJ,JNJ_tweets
2022-01-08,0.0,JNJ,JNJ_tweets
2022-01-10,-0.9984901862103673,JNJ,JNJ_tweets
2022-01-11,0.0,JNJ,JNJ_tweets
2022-01-12,0.0,JNJ,JNJ_tweets
2022-01-13,8.5,JNJ,JNJ_tweets
2022-01-14,0.0,JNJ,JNJ_tweets
2022-01-17,1.7341317365269462,JNJ,JNJ_tweets
2022-01-18,4.8125,JNJ,JNJ_tweets
2022-01-19,0.0,JNJ,JNJ_tweets
2022-01-20,-0.052158273381294966,JNJ,JNJ_tweets
2022-01-21,8.0,JNJ,JNJ_tweets
2022-01-24,2.0,JNJ,JNJ_tweets
2022-01-25,0.06976744186046512,JNJ,JNJ_tweets
2022-01-26,-1.9734158776402042,JNJ,JNJ_tweets
2022-01-27,-4.966343564889607,JNJ,JNJ_tweets
2022-01-28,0.0,JNJ,JNJ_tweets
2022-01-31,0.0,JNJ,JNJ_tweets
2022-02-01,5.0,JNJ,JNJ_tweets
2022-02-02,0.02242466713384723,JNJ,JNJ_tweets
2022-02-03,0.005804311774461029,JNJ,JNJ_tweets
2022-02-04,6.0,JNJ,JNJ_tweets
2022-02-05,-1.0,JNJ,JNJ_tweets
2022-02-06,0.0,JNJ,JNJ_tweets
2022-02-07,0.0,JNJ,JNJ_tweets
2022-02-08,0.0,JNJ,JNJ_tweets
2022-02-09,-0.498974358974359,JNJ,JNJ_tweets
2022-02-10,1.574027827327863,JNJ,JNJ_tweets
2022-02-11,1.0,JNJ,JNJ_tweets
2022-02-12,-1.0,JNJ,JNJ_tweets
2022-02-14,2.0,JNJ,JNJ_tweets
2022-02-15,0.0,JNJ,JNJ_tweets
2022-02-17,4.5,JNJ,JNJ_tweets
2022-02-18,0.6472068444891796,JNJ,JNJ_tweets
2022-02-21,-2.0,JNJ,JNJ_tweets
2022-02-22,3.0,JNJ,JNJ_tweets
2022-02-23,0.0,JNJ,JNJ_tweets
2022-02-24,0.0,JNJ,JNJ_tweets
2022-02-25,0.0,JNJ,JNJ_tweets
2022-02-27,-3.0,JNJ,JNJ_tweets
2022-02-28,0.0,JNJ,JNJ_tweets
2022-03-02,0.0055423594615993665,JNJ,JNJ_tweets
2022-03-04,7.0,JNJ,JNJ_tweets
2022-03-07,-1.9956381260096931,JNJ,JNJ_tweets
2022-03-08,-2.793062904174015,JNJ,JNJ_tweets
2022-03-09,4.0,JNJ,JNJ_tweets
2022-03-11,0.0,JNJ,JNJ_tweets
2022-03-14,1.0,JNJ,JNJ_tweets
2022-03-18,0.0,JNJ,JNJ_tweets
2022-03-21,-6.276257981371917,JNJ,JNJ_tweets
2022-03-22,0.0,JNJ,JNJ_tweets
2022-03-23,0.0,JNJ,JNJ_tweets
2022-03-24,-2.5534721118703323,JNJ,JNJ_tweets
2022-03-25,0.487011133314302,JNJ,JNJ_tweets
2022-03-29,0.7876106194690266,JNJ,JNJ_tweets
2022-03-30,1.9965344628417405,JNJ,JNJ_tweets
2022-04-02,2.3609831029185866,JNJ,JNJ_tweets
2022-04-04,2.0,JNJ,JNJ_tweets
2022-04-05,0.0,JNJ,JNJ_tweets
2022-04-07,0.021424745581146223,JNJ,JNJ_tweets
2022-04-08,0.0,JNJ,JNJ_tweets
2022-04-10,-1.0,JNJ,JNJ_tweets
2022-04-11,0.0,JNJ,JNJ_tweets
2022-04-12,0.0,JNJ,JNJ_tweets
2022-04-13,6.0,JNJ,JNJ_tweets
2022-04-14,2.571428571428571,JNJ,JNJ_tweets
2022-04-15,0.0,JNJ,JNJ_tweets
2022-04-16,-0.5595831445400997,JNJ,JNJ_tweets
2022-04-17,5.0,JNJ,JNJ_tweets
2022-04-18,0.3916327716443928,JNJ,JNJ_tweets
2022-04-19,0.33370581064607885,JNJ,JNJ_tweets
2022-04-20,1.3290627107215103,JNJ,JNJ_tweets
2022-04-21,1.3185185185185182,JNJ,JNJ_tweets
2022-04-22,0.4889958734525448,JNJ,JNJ_tweets
2022-04-23,0.6349656009712666,JNJ,JNJ_tweets
2022-04-24,0.8890905424480742,JNJ,JNJ_tweets
2022-04-25,-1.6702355460385445,JNJ,JNJ_tweets
2022-04-26,0.2674148606811147,JNJ,JNJ_tweets
2022-04-27,0.19217081850533793,JNJ,JNJ_tweets
2022-04-28,-0.3359950859950861,JNJ,JNJ_tweets
2022-04-29,1.3264208909370196,JNJ,JNJ_tweets
2020-01-10,0.0,MRNA,MRNA_news_tweets
2020-01-22,-2.6571428571428575,MRNA,MRNA_news_tweets
2020-01-23,-2.0,MRNA,MRNA_news_tweets
2020-01-29,-1.0,MRNA,MRNA_news_tweets
2020-02-07,0.0,MRNA,MRNA_news_tweets
2020-02-24,0.0,MRNA,MRNA_news_tweets
2020-02-25,0.0,MRNA,MRNA_news_tweets
2020-02-26,0.0,MRNA,MRNA_news_tweets
2020-02-27,0.0,MRNA,MRNA_news_tweets
2020-03-05,0.0,MRNA,MRNA_news_tweets
2020-03-06,-1.0,MRNA,MRNA_news_tweets
2020-03-10,0.0,MRNA,MRNA_news_tweets
2020-03-15,0.0,MRNA,MRNA_news_tweets
2020-03-16,0.0,MRNA,MRNA_news_tweets
2020-03-17,0.0,MRNA,MRNA_news_tweets
2020-03-18,3.0,MRNA,MRNA_news_tweets
2020-03-21,3.0,MRNA,MRNA_news_tweets
2020-03-25,0.0,MRNA,MRNA_news_tweets
2020-04-02,0.0,MRNA,MRNA_news_tweets
2020-04-04,0.0,MRNA,MRNA_news_tweets
2020-04-07,0.0,MRNA,MRNA_news_tweets
2020-04-09,0.0,MRNA,MRNA_news_tweets
2020-04-14,0.6551724137931034,MRNA,MRNA_news_tweets
2020-04-17,1.6216216216216217,MRNA,MRNA_news_tweets
2020-04-19,-1.0,MRNA,MRNA_news_tweets
2020-04-24,-0.75,MRNA,MRNA_news_tweets
2020-04-27,0.0,MRNA,MRNA_news_tweets
2020-04-28,0.0,MRNA,MRNA_news_tweets
2020-04-29,0.0,MRNA,MRNA_news_tweets
2020-04-30,0.0,MRNA,MRNA_news_tweets
2020-05-01,-0.10526315789473684,MRNA,MRNA_news_tweets
2020-05-05,0.0,MRNA,MRNA_news_tweets
2020-05-07,0.1750503018108652,MRNA,MRNA_news_tweets
2020-05-08,0.6557377049180327,MRNA,MRNA_news_tweets
2020-05-09,0.0,MRNA,MRNA_news_tweets
2020-05-11,-1.0,MRNA,MRNA_news_tweets
2020-05-12,0.0,MRNA,MRNA_news_tweets
2020-05-13,0.0,MRNA,MRNA_news_tweets
2020-05-14,3.04,MRNA,MRNA_news_tweets
2020-05-18,0.7158344283837058,MRNA,MRNA_news_tweets
2020-05-19,0.9537223340040242,MRNA,MRNA_news_tweets
2020-05-20,-0.0337078651685393,MRNA,MRNA_news_tweets
2020-05-21,1.6296296296296295,MRNA,MRNA_news_tweets
2020-05-22,1.7791044776119402,MRNA,MRNA_news_tweets
2020-05-23,-0.14285714285714285,MRNA,MRNA_news_tweets
2020-05-24,-1.0,MRNA,MRNA_news_tweets
2020-05-26,-2.0,MRNA,MRNA_news_tweets
2020-05-27,-1.5180722891566265,MRNA,MRNA_news_tweets
2020-05-30,-1.9999999999999998,MRNA,MRNA_news_tweets
2020-05-31,0.0,MRNA,MRNA_news_tweets
2020-06-01,0.0,MRNA,MRNA_news_tweets
2020-06-03,1.8,MRNA,MRNA_news_tweets
2020-06-07,0.0,MRNA,MRNA_news_tweets
2020-06-08,0.0,MRNA,MRNA_news_tweets
2020-06-11,0.0,MRNA,MRNA_news_tweets
2020-06-12,0.0,MRNA,MRNA_news_tweets
2020-06-15,0.0,MRNA,MRNA_news_tweets
2020-06-17,2.0,MRNA,MRNA_news_tweets
2020-06-18,0.0,MRNA,MRNA_news_tweets
2020-06-19,0.0,MRNA,MRNA_news_tweets
2020-06-23,0.0,MRNA,MRNA_news_tweets
2020-07-02,0.0,MRNA,MRNA_news_tweets
