,date,weighted_sent_score,tic
585,2021-08-18,-0.017172871663866,MRNA
586,2021-08-19,0.1468508597059556,MRNA
587,2021-08-20,0.3773969987959945,MRNA
588,2021-08-21,0.0777829134162791,MRNA
589,2021-08-22,0.9800412758953996,MRNA
590,2021-08-23,3.004028227037633,MRNA
591,2021-08-24,0.3618675608947194,MRNA
592,2021-08-25,0.8610724233983287,MRNA
593,2021-08-26,-1.099780666387124,MRNA
594,2021-08-27,-0.226111577181208,MRNA
595,2021-08-28,1.4579562117611369,MRNA
596,2021-08-29,2.3713956529862363,MRNA
597,2021-08-30,-0.5115177002259603,MRNA
598,2021-08-31,0.3430956596056406,MRNA
599,2021-09-01,-2.1793830559379304,MRNA
600,2021-09-02,-0.18969476711779,MRNA
601,2021-09-03,0.1699974990337175,MRNA
602,2021-09-04,0.1495075318655851,MRNA
603,2021-09-05,0.1577906269020085,MRNA
604,2021-09-06,-0.4547027561488073,MRNA
605,2021-09-07,-0.230896460469732,MRNA
606,2021-09-08,0.5916769958224304,MRNA
607,2021-09-09,0.8591798934765462,MRNA
608,2021-09-10,0.7442785104732351,MRNA
609,2021-09-11,1.4669790486432508,MRNA
610,2021-09-12,-0.3480145413870246,MRNA
611,2021-09-13,-0.5338487972508591,MRNA
612,2021-09-14,2.3927376065677297,MRNA
613,2021-09-15,-0.1133468954537413,MRNA
614,2021-09-16,0.108911515967518,MRNA
615,2021-09-17,1.3537105965974807,MRNA
616,2021-09-18,0.2870406510816758,MRNA
617,2021-09-19,0.4030469840285315,MRNA
618,2021-09-20,2.860692025397565,MRNA
619,2021-09-21,0.9589901044314936,MRNA
620,2021-09-22,0.0931692307692307,MRNA
621,2021-09-23,1.5859880068160828,MRNA
622,2021-09-24,2.267403648817093,MRNA
623,2021-09-25,0.0020126509488211,MRNA
624,2021-09-26,-3.263404328213327,MRNA
625,2021-09-27,0.4330882352941176,MRNA
626,2021-09-28,0.1458419814584198,MRNA
627,2021-09-29,-0.5800375385440407,MRNA
628,2021-09-30,0.6571778847591424,MRNA
629,2021-10-01,1.9931543672269807,MRNA
630,2021-10-02,-0.7936084829666952,MRNA
631,2021-10-03,2.0560202295273293,MRNA
632,2021-10-04,0.4175671535083239,MRNA
633,2021-10-05,0.7686803782373242,MRNA
634,2021-10-06,-0.017319389925988,MRNA
635,2021-10-07,-0.5624287944639014,MRNA
636,2021-10-08,0.4786251500526716,MRNA
637,2021-10-09,-0.656365225175302,MRNA
638,2021-10-10,0.9423732800188168,MRNA
639,2021-10-11,0.6947937403926114,MRNA
640,2021-10-12,0.3124978837232926,MRNA
641,2021-10-13,1.817802245383973,MRNA
642,2021-10-14,1.601377109748929,MRNA
643,2021-10-15,-0.0379194971104126,MRNA
644,2021-10-16,0.7462562094347148,MRNA
645,2021-10-17,-1.1415336533095213,MRNA
646,2021-10-18,0.084210875992426,MRNA
647,2021-10-19,0.581734999120183,MRNA
648,2021-10-20,-0.144382168081384,MRNA
649,2021-10-21,3.5965635738831616,MRNA
650,2021-10-22,0.5304673597452468,MRNA
651,2021-10-23,-0.3248434933707838,MRNA
652,2021-10-24,-0.1553329571106094,MRNA
653,2021-10-25,0.599523697518523,MRNA
654,2021-10-26,0.3324847389888041,MRNA
655,2021-10-27,0.8751405351578811,MRNA
656,2021-10-28,0.3987367074438315,MRNA
657,2021-10-29,0.5420011952087719,MRNA
658,2021-10-30,0.1827609926451135,MRNA
659,2021-10-31,3.2960421108742004,MRNA
660,2021-11-01,3.3027238133386745,MRNA
661,2021-11-02,0.1613551337120687,MRNA
662,2021-11-03,4.108425907880205,MRNA
663,2021-11-04,-0.1290274853468389,MRNA
664,2021-11-05,0.1484743197220406,MRNA
665,2021-11-06,-0.1054031117397454,MRNA
666,2021-11-07,0.0003292000438933,MRNA
667,2021-11-08,-0.6951768152333124,MRNA
668,2021-11-09,-0.971693802957302,MRNA
669,2021-11-10,0.3675456713260898,MRNA
670,2021-11-11,-1.0594396661841097,MRNA
671,2021-11-12,0.0342853555960077,MRNA
672,2021-11-13,-1.0878634872664283,MRNA
673,2021-11-14,0.2954183363105296,MRNA
674,2021-11-15,-0.8564191566208545,MRNA
675,2021-11-16,-0.0715160201857326,MRNA
676,2021-11-17,-2.286086319615875,MRNA
677,2021-11-18,1.1220196353436185,MRNA
678,2021-11-19,-0.2654236774291345,MRNA
679,2021-11-20,-4.2650225430535365,MRNA
680,2021-11-21,-1.4209911953041623,MRNA
681,2021-11-22,-0.2784594680177326,MRNA
682,2021-11-23,-0.8675170442049704,MRNA
683,2021-11-24,0.1252264387570253,MRNA
684,2021-11-25,0.410650050420674,MRNA
685,2021-11-26,0.1395917692752665,MRNA
686,2021-11-27,0.0222540073982737,MRNA
687,2021-11-28,-0.5324791558716849,MRNA
688,2021-11-29,-0.1574860639493782,MRNA
689,2021-11-30,-0.3712276441273937,MRNA
690,2021-12-01,1.5622915545992468,MRNA
691,2021-12-02,0.411153209070312,MRNA
692,2021-12-03,-0.2918107571186814,MRNA
693,2021-12-04,0.0893950622099145,MRNA
694,2021-12-05,-3.15275451740855,MRNA
695,2021-12-06,0.5502602708475912,MRNA
696,2021-12-07,-1.7766087221713938,MRNA
697,2021-12-08,0.688653063220569,MRNA
698,2021-12-09,0.1183448225286007,MRNA
699,2021-12-10,-2.262465337728248,MRNA
700,2021-12-11,0.2839973608079987,MRNA
701,2021-12-12,0.0132662004021102,MRNA
702,2021-12-13,0.8119605938670736,MRNA
703,2021-12-14,0.0275718492942012,MRNA
704,2021-12-15,0.0069415942468639,MRNA
705,2021-12-16,0.2019088038096376,MRNA
706,2021-12-17,0.6497335376592484,MRNA
707,2021-12-18,-0.0445543366060926,MRNA
708,2021-12-19,0.2040509563714253,MRNA
709,2021-12-20,0.278753170252802,MRNA
710,2021-12-21,-1.3701043338683792,MRNA
711,2021-12-22,1.066824546952224,MRNA
712,2021-12-23,-1.3125129577624066,MRNA
713,2021-12-24,0.4560817449400668,MRNA
714,2021-12-25,-0.4569660944986959,MRNA
715,2021-12-26,0.3460619506783856,MRNA
716,2021-12-27,-1.7610428667779707,MRNA
717,2021-12-28,0.135038719220395,MRNA
718,2021-12-29,0.2953984364284733,MRNA
719,2021-12-30,0.7739572140275471,MRNA
720,2021-12-31,3.558400748813265,MRNA
721,2022-01-01,-0.8752797922822095,MRNA
722,2022-01-02,1.9650125954656323,MRNA
723,2022-01-03,0.6417666079980353,MRNA
724,2022-01-04,0.1867059891107078,MRNA
725,2022-01-05,0.2482535993285557,MRNA
726,2022-01-06,0.0063588032940685,MRNA
727,2022-01-07,0.6143380649509287,MRNA
728,2022-01-08,0.2255434782608695,MRNA
729,2022-01-09,-0.1574128190142216,MRNA
730,2022-01-10,-1.962218499906942,MRNA
731,2022-01-11,-0.2111952584787618,MRNA
732,2022-01-12,0.1438578710465912,MRNA
733,2022-01-13,0.4952199553129922,MRNA
734,2022-01-14,-0.0638478053435114,MRNA
735,2022-01-15,0.0711103582620479,MRNA
736,2022-01-16,-0.0640105604224168,MRNA
737,2022-01-17,0.6609918578830495,MRNA
738,2022-01-18,-0.0189709336017324,MRNA
739,2022-01-19,0.1981172878768604,MRNA
740,2022-01-20,-2.4512523599748275,MRNA
741,2022-01-21,-0.1570092047683718,MRNA
742,2022-01-22,-1.2321899736147757,MRNA
743,2022-01-23,-0.6123509630082544,MRNA
744,2022-01-24,-0.7815858120190967,MRNA
745,2022-01-25,-1.6101185349889608,MRNA
746,2022-01-26,0.0682347840225461,MRNA
747,2022-01-27,2.179538106235566,MRNA
748,2022-01-28,0.297281147296086,MRNA
749,2022-01-29,1.6469806584969733,MRNA
750,2022-01-30,2.0068589648524395,MRNA
751,2022-01-31,0.7941230030626603,MRNA
752,2022-02-01,0.7606727425350761,MRNA
753,2022-02-02,0.0485814609056889,MRNA
754,2022-02-03,-0.0062018819503849,MRNA
755,2022-02-04,0.2634728868179852,MRNA
756,2022-02-05,0.0726599001127759,MRNA
757,2022-02-06,0.5920602327173169,MRNA
758,2022-02-07,-0.2149245761580563,MRNA
759,2022-02-08,0.8044007575074398,MRNA
760,2022-02-09,0.2844809805828104,MRNA
761,2022-02-10,1.4560068166521074,MRNA
762,2022-02-11,1.2892588442452375,MRNA
763,2022-02-12,-0.0346878500865668,MRNA
764,2022-02-13,1.1067340067340068,MRNA
765,2022-02-14,-1.7527407588539756,MRNA
766,2022-02-15,0.0952173320615887,MRNA
767,2022-02-16,-0.434513385038779,MRNA
768,2022-02-17,0.2091472129585517,MRNA
769,2022-02-18,-0.1450709727829144,MRNA
770,2022-02-19,0.0178158574731401,MRNA
771,2022-02-20,-0.0560857190691444,MRNA
772,2022-02-21,-0.6371266685873428,MRNA
773,2022-02-22,0.1348576761549229,MRNA
774,2022-02-23,-0.3933584388907908,MRNA
775,2022-02-24,0.6953790510636273,MRNA
776,2022-02-25,-0.6253076428460566,MRNA
777,2022-02-26,0.0011792452830188,MRNA
778,2022-02-27,0.6136827905184042,MRNA
779,2022-02-28,0.0561567164179104,MRNA
780,2022-03-01,-0.0610385794047269,MRNA
781,2022-03-02,0.4312612612612613,MRNA
782,2022-03-03,-0.0861875979404521,MRNA
783,2022-03-04,0.4132007233273056,MRNA
784,2022-03-05,-0.0038018562003801,MRNA
785,2022-03-06,-0.0327565466827056,MRNA
786,2022-03-07,1.5699327775397895,MRNA
787,2022-03-08,0.6302838081697381,MRNA
788,2022-03-09,-0.5937590501013612,MRNA
789,2022-03-10,0.2051374384827751,MRNA
790,2022-03-11,-0.1967634355694057,MRNA
791,2022-03-12,-0.9204205565122814,MRNA
792,2022-03-13,0.7799956956849241,MRNA
793,2022-03-14,-0.6097056796928834,MRNA
794,2022-03-15,-0.1219103811194386,MRNA
795,2022-03-16,0.0213164675568048,MRNA
796,2022-03-17,-2.5980801880632103,MRNA
797,2022-03-18,-2.41191241999081,MRNA
798,2022-03-19,1.6147198313718605,MRNA
799,2022-03-20,-0.4749775381850853,MRNA
800,2022-03-21,1.1894478172882337,MRNA
801,2022-03-22,0.3459819614853336,MRNA
802,2022-03-23,0.0135287735535726,MRNA
803,2022-03-24,0.0917890520694259,MRNA
804,2022-03-25,-0.7199297629499561,MRNA
805,2022-03-26,0.1210837185413457,MRNA
806,2022-03-27,0.624335812964931,MRNA
807,2022-03-28,-1.4337091390061096,MRNA
808,2022-03-29,0.3450679490989651,MRNA
809,2022-03-30,1.382306477093207,MRNA
810,2022-03-31,2.063482924759856,MRNA
811,2022-04-01,-0.3657979836408598,MRNA
812,2022-04-02,0.3384715236086321,MRNA
813,2022-04-03,0.6320994253641588,MRNA
814,2022-04-04,0.7912289915966386,MRNA
815,2022-04-05,0.0002463661000246,MRNA
816,2022-04-06,0.9891243106107191,MRNA
817,2022-04-07,-1.3874906553700477,MRNA
818,2022-04-08,0.2939240506329114,MRNA
819,2022-04-09,-0.1097538157226484,MRNA
820,2022-04-10,0.0,MRNA
821,2022-04-11,0.3299420879636875,MRNA
822,2022-04-12,0.8911146370487902,MRNA
823,2022-04-13,-2.037253858435338,MRNA
824,2022-04-14,0.8305997552019584,MRNA
825,2022-04-15,-0.5015839493136219,MRNA
826,2022-04-16,-0.1513036937990974,MRNA
827,2022-04-17,0.5889328063241107,MRNA
828,2022-04-18,0.1478960149687487,MRNA
829,2022-04-19,1.1625807398708163,MRNA
830,2022-04-20,0.0480360396841465,MRNA
831,2022-04-21,1.0179880731254276,MRNA
832,2022-04-22,-0.3040507494461866,MRNA
833,2022-04-23,-0.5543767891989342,MRNA
834,2022-04-24,0.2041033273094504,MRNA
835,2022-04-25,0.1867682027511061,MRNA
836,2022-04-26,0.1954963877883943,MRNA
837,2022-04-27,0.2743571879558468,MRNA
838,2022-04-28,0.0545918910290518,MRNA
839,2022-04-29,0.059866317930834,MRNA
0,2020-01-01,3.0,PFE
1,2020-01-02,2.0,PFE
2,2020-01-03,0.0,PFE
3,2020-01-06,-1.0,PFE
4,2020-01-07,0.0,PFE
5,2020-01-09,0.0,PFE
6,2020-01-10,1.3255813953488371,PFE
7,2020-01-13,1.359375,PFE
8,2020-01-14,0.366504854368932,PFE
9,2020-01-15,-1.383050847457627,PFE
10,2020-01-16,3.05,PFE
11,2020-01-17,1.7297297297297298,PFE
12,2020-01-19,0.0,PFE
13,2020-01-20,4.0,PFE
14,2020-01-21,1.9225806451612903,PFE
15,2020-01-22,0.8490691489361702,PFE
16,2020-01-23,1.453731343283582,PFE
17,2020-01-24,2.0083333333333333,PFE
18,2020-01-27,3.0,PFE
19,2020-01-28,1.656716417910448,PFE
20,2020-01-29,0.5945945945945946,PFE
21,2020-01-30,1.0852713178294575,PFE
22,2020-01-31,-1.9859991514637247,PFE
23,2020-02-01,0.4016949152542373,PFE
24,2020-02-02,0.336283185840708,PFE
25,2020-02-03,2.659090909090909,PFE
26,2020-02-04,2.310344827586207,PFE
27,2020-02-05,0.9294117647058824,PFE
28,2020-02-06,-0.5666666666666667,PFE
29,2020-02-07,11.0,PFE
30,2020-02-10,3.0,PFE
31,2020-02-11,3.0,PFE
32,2020-02-12,2.6590909090909087,PFE
33,2020-02-13,9.0,PFE
34,2020-02-14,3.0,PFE
35,2020-02-17,3.906976744186047,PFE
36,2020-02-18,1.5135135135135136,PFE
37,2020-02-19,0.0,PFE
38,2020-02-20,1.2857142857142856,PFE
39,2020-02-21,4.861111111111112,PFE
40,2020-02-24,-0.492063492063492,PFE
41,2020-02-26,4.0,PFE
42,2020-02-27,0.0,PFE
43,2020-02-28,2.287128712871287,PFE
44,2020-02-29,0.7954545454545454,PFE
45,2020-03-01,1.875,PFE
46,2020-03-02,2.0,PFE
47,2020-03-03,0.0,PFE
48,2020-03-04,0.0114942528735632,PFE
49,2020-03-05,0.0885191347753743,PFE
50,2020-03-06,3.218274111675127,PFE
51,2020-03-08,2.6456692913385824,PFE
52,2020-03-09,3.578947368421052,PFE
53,2020-03-10,2.5416666666666665,PFE
54,2020-03-11,0.0,PFE
55,2020-03-12,0.0178571428571428,PFE
56,2020-03-13,2.7850467289719623,PFE
57,2020-03-14,-2.560344827586207,PFE
58,2020-03-15,2.923076923076923,PFE
59,2020-03-16,0.2408163265306122,PFE
60,2020-03-17,-1.3640167364016735,PFE
61,2020-03-18,2.056338028169014,PFE
62,2020-03-19,0.0,PFE
63,2020-03-20,-1.0551795939614783,PFE
64,2020-03-22,0.0,PFE
65,2020-03-23,-0.2777777777777778,PFE
66,2020-03-24,-0.4759036144578313,PFE
67,2020-03-25,4.0,PFE
68,2020-03-27,1.6578073089700998,PFE
69,2020-03-30,2.0,PFE
70,2020-03-31,2.7404761904761905,PFE
71,2020-04-01,0.1645962732919255,PFE
72,2020-04-02,2.06633243347474,PFE
73,2020-04-03,0.0,PFE
74,2020-04-04,0.0,PFE
75,2020-04-06,2.0,PFE
76,2020-04-07,0.0384615384615384,PFE
77,2020-04-08,0.7843137254901961,PFE
78,2020-04-09,0.4947368421052632,PFE
79,2020-04-10,-0.0614934114202049,PFE
80,2020-04-14,0.9482758620689656,PFE
81,2020-04-15,5.0,PFE
82,2020-04-17,3.019607843137255,PFE
83,2020-04-20,4.0,PFE
84,2020-04-21,2.493723849372385,PFE
85,2020-04-22,1.5803571428571428,PFE
86,2020-04-23,2.2992700729927007,PFE
87,2020-04-24,0.2925170068027211,PFE
88,2020-04-25,4.0,PFE
89,2020-04-27,2.300751879699248,PFE
90,2020-04-28,0.2976190476190476,PFE
91,2020-04-29,2.1525423728813564,PFE
92,2020-04-30,0.0476606908613904,PFE
93,2020-05-01,2.0213660245183886,PFE
94,2020-05-02,4.0,PFE
95,2020-05-03,0.0,PFE
96,2020-05-04,-0.1402234636871508,PFE
97,2020-05-05,1.621786339754816,PFE
98,2020-05-06,1.659362549800797,PFE
99,2020-05-07,1.6684782608695654,PFE
100,2020-05-08,0.1145268233875828,PFE
101,2020-05-11,1.8823529411764703,PFE
102,2020-05-12,1.145631067961165,PFE
103,2020-05-13,2.821782178217822,PFE
104,2020-05-14,4.0,PFE
105,2020-05-15,-1.0,PFE
106,2020-05-16,0.0,PFE
107,2020-05-18,2.1695501730103803,PFE
108,2020-05-19,3.848563968668407,PFE
109,2020-05-20,-0.512280701754386,PFE
110,2020-05-21,1.033804022250749,PFE
111,2020-05-22,-0.8586278586278586,PFE
112,2020-05-25,3.0,PFE
113,2020-05-26,-0.758082497212932,PFE
114,2020-05-27,1.6669421487603304,PFE
115,2020-05-28,3.672,PFE
116,2020-05-29,0.9612403100775194,PFE
117,2020-05-30,2.0,PFE
118,2020-05-31,-0.3382352941176472,PFE
119,2020-06-01,0.0573248407643312,PFE
120,2020-06-02,5.0,PFE
121,2020-06-04,1.0,PFE
122,2020-06-06,-4.0,PFE
123,2020-06-07,-0.8198198198198199,PFE
124,2020-06-08,5.1645569620253164,PFE
125,2020-06-09,0.0,PFE
126,2020-06-10,-0.1546391752577319,PFE
127,2020-06-11,-2.0,PFE
128,2020-06-12,1.9693053311793212,PFE
129,2020-06-15,1.8801261829652995,PFE
130,2020-06-16,-0.2066115702479338,PFE
131,2020-06-17,-0.2183908045977011,PFE
132,2020-06-18,0.0,PFE
133,2020-06-19,1.5964912280701753,PFE
134,2020-06-20,2.0,PFE
135,2020-06-21,3.0,PFE
136,2020-06-22,-0.0794701986754967,PFE
137,2020-06-23,1.7280000000000002,PFE
138,2020-06-24,0.1584905660377358,PFE
139,2020-06-25,-0.4383561643835616,PFE
140,2020-06-26,0.0,PFE
141,2020-06-27,1.0,PFE
142,2020-06-28,0.3538461538461538,PFE
143,2020-06-29,-0.5438544152744631,PFE
144,2020-06-30,-0.9863013698630136,PFE
145,2020-07-01,1.7466480933310118,PFE
146,2020-07-02,3.0,PFE
147,2020-07-03,2.0,PFE
148,2020-07-04,6.0,PFE
149,2020-07-05,0.0,PFE
150,2020-07-06,1.8879310344827585,PFE
151,2020-07-07,0.0,PFE
152,2020-07-08,-0.8181818181818182,PFE
153,2020-07-09,4.153846153846153,PFE
154,2020-07-10,2.0,PFE
155,2020-07-13,0.0,PFE
156,2020-07-14,2.424050632911392,PFE
157,2020-07-15,3.8211243611584327,PFE
158,2020-07-16,1.380952380952381,PFE
159,2020-07-17,1.4161490683229814,PFE
160,2020-07-18,0.0,PFE
161,2020-07-20,1.1379604781654062,PFE
162,2020-07-21,2.0753424657534247,PFE
163,2020-07-22,2.13819032290514,PFE
164,2020-07-23,0.9629629629629628,PFE
165,2020-07-25,0.0,PFE
166,2020-07-26,0.0,PFE
167,2020-07-27,3.201474201474201,PFE
168,2020-07-28,2.0,PFE
169,2020-07-29,-1.951141795007966,PFE
170,2020-07-30,1.7586206896551726,PFE
171,2020-07-31,0.755813953488372,PFE
172,2020-08-01,0.0,PFE
173,2020-08-03,1.763358778625954,PFE
174,2020-08-04,10.356701030927834,PFE
175,2020-08-05,0.7758775877587759,PFE
176,2020-08-06,1.900473933649289,PFE
177,2020-08-07,0.9216867469879518,PFE
178,2020-08-10,0.6102941176470588,PFE
179,2020-08-11,1.7592592592592593,PFE
180,2020-08-12,1.2448979591836733,PFE
181,2020-08-13,5.475409836065574,PFE
182,2020-08-17,0.0,PFE
183,2020-08-19,-0.3642126494741391,PFE
184,2020-08-20,0.0401041666666666,PFE
185,2020-08-24,0.1112823674475955,PFE
186,2020-08-25,6.0,PFE
187,2020-08-26,2.270833333333333,PFE
188,2020-08-27,-1.0,PFE
189,2020-08-28,0.0,PFE
190,2020-08-29,-0.3198594024604569,PFE
191,2020-08-30,5.0,PFE
192,2020-08-31,4.488543371522095,PFE
193,2020-09-01,0.7875000000000001,PFE
194,2020-09-02,1.0,PFE
195,2020-09-03,0.9177820267686424,PFE
196,2020-09-04,1.713991769547325,PFE
197,2020-09-05,2.0088949709202875,PFE
198,2020-09-06,0.0,PFE
199,2020-09-07,1.0209978809477942,PFE
200,2020-09-08,1.6770293609671847,PFE
201,2020-09-09,3.034908700322234,PFE
202,2020-09-10,-2.8994708994708995,PFE
203,2020-09-11,-0.5100083402835697,PFE
204,2020-09-12,2.0,PFE
205,2020-09-13,2.9219790675547097,PFE
206,2020-09-14,2.2532778171509564,PFE
207,2020-09-15,5.926391382405744,PFE
208,2020-09-16,1.9724409448818896,PFE
209,2020-09-17,1.108108108108108,PFE
210,2020-09-18,1.79467680608365,PFE
211,2020-09-19,1.48,PFE
212,2020-09-20,1.0,PFE
213,2020-09-21,0.2012383900928792,PFE
214,2020-09-22,0.7701612903225805,PFE
215,2020-09-23,1.891304347826087,PFE
216,2020-09-24,1.2964125560538118,PFE
217,2020-09-25,0.2886762360446571,PFE
218,2020-09-26,2.680025649246553,PFE
219,2020-09-28,2.56877964639931,PFE
220,2020-09-29,1.6837606837606838,PFE
221,2020-09-30,0.9917780061664954,PFE
222,2020-10-01,4.507374631268437,PFE
223,2020-10-02,3.0,PFE
224,2020-10-05,2.642201834862385,PFE
225,2020-10-06,-1.5135882081989864,PFE
226,2020-10-07,-3.6758893280632408,PFE
227,2020-10-08,-1.0895127118644068,PFE
228,2020-10-09,-3.7131630648330063,PFE
229,2020-10-11,-4.014112903225806,PFE
230,2020-10-12,0.2543478260869568,PFE
231,2020-10-13,1.2105263157894737,PFE
232,2020-10-14,0.5909090909090908,PFE
233,2020-10-15,0.3268101761252446,PFE
234,2020-10-16,0.3746573256168139,PFE
235,2020-10-17,0.0,PFE
236,2020-10-18,0.0,PFE
237,2020-10-19,-0.2180428134556575,PFE
238,2020-10-20,1.7571942446043165,PFE
239,2020-10-21,1.9210526315789476,PFE
240,2020-10-22,1.238095238095238,PFE
241,2020-10-23,0.0331883726253147,PFE
242,2020-10-24,3.0,PFE
243,2020-10-25,1.0,PFE
244,2020-10-26,2.727029438001784,PFE
245,2020-10-27,5.904761904761904,PFE
246,2020-10-28,-0.2087378640776699,PFE
247,2020-10-29,0.3496897913141568,PFE
248,2020-10-30,2.809267026163371,PFE
249,2020-10-31,0.3237410071942446,PFE
250,2020-11-01,2.0,PFE
251,2020-11-03,3.0,PFE
252,2020-11-04,0.0,PFE
253,2020-11-05,-2.0,PFE
254,2020-11-08,3.0,PFE
255,2020-11-09,1.566246782048916,PFE
256,2020-11-10,1.0470316370467656,PFE
257,2020-11-11,0.4792322343843243,PFE
258,2020-11-12,1.1210991292557362,PFE
259,2020-11-13,1.282100814971325,PFE
260,2020-11-14,0.0867701685874846,PFE
261,2020-11-15,-0.2735131757108634,PFE
262,2020-11-16,4.40518237798174,PFE
263,2020-11-17,3.7865278950355,PFE
264,2020-11-18,3.3323130440713804,PFE
265,2020-11-19,3.918340230059603,PFE
266,2020-11-20,-0.433845215092037,PFE
267,2020-11-21,0.4220641575203731,PFE
268,2020-11-22,0.9276884647409211,PFE
269,2020-11-23,5.96832643630868,PFE
270,2020-11-24,1.5372979578234065,PFE
271,2020-11-25,0.048777130271188,PFE
272,2020-11-26,1.0,PFE
273,2020-11-27,0.5358893052752954,PFE
274,2020-11-28,-1.67936337023453,PFE
275,2020-11-29,5.987004463113679,PFE
276,2020-11-30,2.67947117150202,PFE
277,2020-12-01,0.4364484904355842,PFE
278,2020-12-02,1.2083993743755526,PFE
279,2020-12-03,-0.4421547181067913,PFE
280,2020-12-04,0.8001684089462119,PFE
281,2020-12-05,-0.345901219824277,PFE
282,2020-12-06,-1.314757726661924,PFE
283,2020-12-07,1.83195901946466,PFE
284,2020-12-08,0.5850258897736547,PFE
285,2020-12-09,1.1695564253467994,PFE
286,2020-12-10,-0.2739155215971409,PFE
287,2020-12-11,-0.3378483280254777,PFE
288,2020-12-12,0.5417461062388174,PFE
289,2020-12-13,0.9200133985141552,PFE
290,2020-12-14,0.1960345209837219,PFE
291,2020-12-15,1.2827923688681089,PFE
292,2020-12-16,0.440203646461808,PFE
293,2020-12-17,6.471528547936823,PFE
294,2020-12-18,-0.0018575959293207,PFE
295,2020-12-19,0.1060888474681577,PFE
296,2020-12-20,0.0256134279758579,PFE
297,2020-12-21,0.6915784906038251,PFE
298,2020-12-22,0.7291831183644819,PFE
299,2020-12-23,0.1756127489538432,PFE
300,2020-12-24,1.7702652475080252,PFE
301,2020-12-25,3.797149929751789,PFE
302,2020-12-26,-0.0140356552368629,PFE
303,2020-12-27,0.1745783927105345,PFE
304,2020-12-28,1.2651003844510893,PFE
305,2020-12-29,0.762489062127118,PFE
306,2020-12-30,2.1298591022264435,PFE
307,2020-12-31,1.2910633528392133,PFE
308,2021-01-01,2.0016748718469266,PFE
309,2021-01-02,-0.8422338346503526,PFE
310,2021-01-03,3.356384547331171,PFE
311,2021-01-04,-1.683930983666953,PFE
312,2021-01-05,-0.1211039246100266,PFE
313,2021-01-06,1.0865840538709806,PFE
314,2021-01-07,0.2153461122803024,PFE
315,2021-01-08,0.1323955474229948,PFE
316,2021-01-09,0.1646169536264923,PFE
317,2021-01-10,2.429053240183088,PFE
318,2021-01-11,0.6719444181869743,PFE
319,2021-01-12,5.368525376871316,PFE
320,2021-01-13,-0.1462642851539005,PFE
321,2021-01-14,2.3277868995312745,PFE
322,2021-01-15,0.5023107420179699,PFE
323,2021-01-16,-0.7196199630080464,PFE
324,2021-01-17,-6.368991526212869,PFE
325,2021-01-18,-0.2710086787802512,PFE
326,2021-01-19,-5.237615587846763,PFE
327,2021-01-20,1.6289336316181953,PFE
328,2021-01-21,-0.6763302103588476,PFE
329,2021-01-22,-0.5316704552435952,PFE
330,2021-01-23,0.0133888460029612,PFE
331,2021-01-24,0.6610608734009704,PFE
332,2021-01-25,1.0742076784333934,PFE
333,2021-01-26,-0.5365478268859689,PFE
334,2021-01-27,1.0686797909020131,PFE
335,2021-01-28,1.2551150895140666,PFE
336,2021-01-29,4.224129239637758,PFE
337,2021-01-30,2.360327768818376,PFE
338,2021-01-31,0.7482287976661806,PFE
339,2021-02-01,1.2674395626111588,PFE
340,2021-02-02,-0.6294980576569209,PFE
341,2021-02-03,-0.9306010928961748,PFE
342,2021-02-04,0.976288030686078,PFE
343,2021-02-05,-0.7449233693136131,PFE
344,2021-02-06,-0.0702518824293851,PFE
345,2021-02-07,1.5987571085184968,PFE
346,2021-02-08,2.9793821541856293,PFE
347,2021-02-09,-0.5545341480560212,PFE
348,2021-02-10,2.1594267008758736,PFE
349,2021-02-11,0.3316538057170062,PFE
350,2021-02-12,1.210866568427057,PFE
351,2021-02-13,-3.2849890909090917,PFE
352,2021-02-14,-1.1286004508390617,PFE
353,2021-02-15,-0.8250414065486049,PFE
354,2021-02-16,-0.045221196734648,PFE
355,2021-02-17,1.7730759557344065,PFE
356,2021-02-18,1.8105193983351997,PFE
357,2021-02-19,2.142026772478516,PFE
358,2021-02-20,3.247748379183459,PFE
359,2021-02-21,1.2574679018365025,PFE
360,2021-02-22,3.9604063270712175,PFE
361,2021-02-23,0.0523368482345127,PFE
362,2021-02-24,2.8504303326354967,PFE
363,2021-02-25,0.7521319796954314,PFE
364,2021-02-26,-1.2570156486863937,PFE
365,2021-02-27,2.122352136459825,PFE
366,2021-02-28,3.115383252418583,PFE
367,2021-03-01,-0.2697112924105128,PFE
368,2021-03-02,-0.2890806653550348,PFE
369,2021-03-03,-0.0241053741864114,PFE
370,2021-03-04,-2.026931780679836,PFE
371,2021-03-05,0.9208533671148476,PFE
372,2021-03-06,0.713229859571323,PFE
373,2021-03-07,1.854340591978516,PFE
374,2021-03-08,-0.2473000792158868,PFE
375,2021-03-09,2.3317197102344904,PFE
376,2021-03-10,3.000521425862723,PFE
377,2021-03-11,0.3965009310469414,PFE
378,2021-03-12,1.2835074705336913,PFE
379,2021-03-13,-0.2582033232561732,PFE
380,2021-03-14,-1.10620892042371,PFE
381,2021-03-15,2.4694684640856237,PFE
382,2021-03-16,0.139262054679328,PFE
383,2021-03-17,0.4416149068322982,PFE
384,2021-03-18,2.484749609873741,PFE
385,2021-03-19,0.0179124257656778,PFE
